"city_id","city_name","city_alternate_name","city_lat","city_lng"
"608362","Shalkar","Shalkar","48.03333","48.90000"
"608668","Oral","Oral","51.23333","51.36667"
"608679","Kandyagash","Kandyagash","49.46912","57.41914"
"609123","Qulsary","Qulsary","46.95307","54.01978"
"609404","Khromtau","Khromtau","50.25117","58.44003"
"609655","Karagandy","Karagandy","49.83333","73.16580"
"609924","Embi","Embi","48.82981","58.15042"
"610445","Balyqshy","Balyqshy","47.06667","51.86667"
"610529","Atyrau","Atyrau","47.11667","51.88333"
"610611","Aqtobe","Aqtobe","50.27969","57.20718"
"610612","Aktau","Aktau","43.65000","51.16667"
"610613","Aqsay","Aqsay","51.16810","52.99782"
"610824","Zugdidi","Zugdidi","42.50880","41.87088"
"610864","Zestap'oni","Zestap'oni","42.11000","43.05250"
"611182","Vasil'yevo","Vasil'yevo","55.83595","48.65820"
"611403","Ts'khinvali","Ts'khinvali","42.22764","43.96861"
"611583","Tqvarch'eli","Tqvarch'eli","42.84035","41.68007"
"611694","Telavi","Telavi","41.91978","45.47315"
"611717","Tbilisi","Tbilisi","41.69411","44.83368"
"611847","Sokhumi","Sokhumi","43.00697","40.98930"
"612053","Senak'i","Senak'i","42.27042","42.06750"
"612126","Samtredia","Samtredia","42.15370","42.33517"
"612287","Rust'avi","Rust'avi","41.54949","44.99323"
"612366","P'ot'i","P'ot'i","42.14616","41.67197"
"612536","Ozurgeti","Ozurgeti","41.92442","42.00682"
"612652","Och'amch'ire","Och'amch'ire","42.71232","41.46863"
"613074","Marneuli","Marneuli","41.47588","44.80895"
"613273","Lebedyn","Lebedyn","50.58518","34.48490"
"613607","Kutaisi","Kutaisi","42.26791","42.69459"
"613762","Kobuleti","Kobuleti","41.82000","41.77528"
"613988","Khashuri","Khashuri","41.99414","43.59994"
"614455","Gori","Gori","41.98422","44.11578"
"615532","Batumi","Batumi","41.64228","41.63392"
"615860","Akhaltsikhe","Akhaltsikhe","41.63901","42.98262"
"615912","Stantsiya Novyy Afon","Stantsiya Novyy Afon","43.08056","40.83833"
"616052","Yerevan","Yerevan","40.18111","44.51361"
"616062","Ejmiatsin","Ejmiatsin","40.16557","44.29462"
"616194","Step'anavan","Step'anavan","41.00995","44.38531"
"616199","Spitak","Spitak","40.83221","44.26731"
"616250","Sevan","Sevan","40.54730","44.94171"
"616435","Masis","Masis","40.06542","44.41618"
"616530","Vanadzor","Vanadzor","40.80456","44.49390"
"616599","Gavarr","Gavarr","40.35398","45.12386"
"616629","Hrazdan","Hrazdan","40.49748","44.76620"
"616631","Armavir","Armavir","40.15446","44.03815"
"616635","Gyumri","Gyumri","40.79420","43.84528"
"616743","Druzhkivka","Druzhkivka","48.63013","37.55259"
"616877","Ashtarak","Ashtarak","40.29910","44.36204"
"617026","Abovyan","Abovyan","40.27368","44.63348"
"617076","Edinet","Edinet","48.17215","27.30337"
"617180","Ungheni","Ungheni","47.21079","27.80047"
"617239","Tiraspol","Tiraspol","46.84274","29.62909"
"617302","Straseni","Straseni","47.14216","28.60774"
"617345","Bilicenii Vechi","Bilicenii Vechi","47.65580","28.04734"
"617367","Soroca","Soroca","48.15659","28.28489"
"617381","Slobozia","Slobozia","46.72927","29.70446"
"617486","Ribnita","Ribnita","47.76817","29.01000"
"617638","Orhei","Orhei","47.38494","28.82446"
"617993","Hincesti","Hincesti","46.83047","28.59064"
"618120","Causeni","Causeni","46.63674","29.41114"
"618329","Floresti","Floresti","47.89137","28.29312"
"618365","Dubasari","Dubasari","47.26562","29.16667"
"618370","Drochia","Drochia","48.03555","27.81293"
"618405","Comrat","Comrat","46.29456","28.65650"
"618426","Chisinau","Chisinau","47.00556","28.85750"
"618450","Ceadir-Lunga","Ceadir-Lunga","46.06169","28.83078"
"618456","Cahul","Cahul","45.90425","28.19929"
"618577","Bender","Bender","46.83156","29.47769"
"618605","Balti","Balti","47.76314","27.92932"
"618800","Horad Zhodzina","Horad Zhodzina","54.09850","28.33310"
"618806","Zhlobin","Zhlobin","52.89260","30.02400"
"620127","Vitebsk","Vitebsk","55.19040","30.20490"
"620181","Vilyeyka","Vilyeyka","54.49140","26.91110"
"620391","Vawkavysk","Vawkavysk","53.15610","24.45130"
"621074","Svyetlahorsk","Svyetlahorsk","52.63290","29.73890"
"621266","Stowbtsy","Stowbtsy","53.47850","26.74340"
"621713","Smarhon'","Smarhon'","54.47980","26.39570"
"621741","Slutsk","Slutsk","53.02740","27.55970"
"621754","Slonim","Slonim","53.08690","25.31630"
"622113","Shchuchyn","Shchuchyn","53.60140","24.74650"
"622428","Salihorsk","Salihorsk","52.78760","27.54150"
"622739","Rahachow","Rahachow","53.09340","30.04950"
"622794","Rechytsa","Rechytsa","52.36170","30.39160"
"622997","Pruzhany","Pruzhany","52.55600","24.45730"
"623317","Polatsk","Polatsk","55.48790","28.78560"
"623549","Pinsk","Pinsk","52.12290","26.09510"
"623760","Pastavy","Pastavy","55.11676","26.83263"
"624034","Asipovichy","Asipovichy","53.30110","28.63860"
"624079","Orsha","Orsha","54.50810","30.41720"
"624400","Novoye Medvezhino","Novoye Medvezhino","53.88333","27.45000"
"624784","Navapolatsk","Navapolatsk","55.53180","28.59870"
"624785","Navahrudak","Navahrudak","53.59420","25.81910"
"625144","Minsk","Minsk","53.90000","27.56667"
"625324","Mazyr","Mazyr","52.04950","29.24560"
"625367","Mosty","Mosty","53.41220","24.53870"
"625409","Mar''ina Horka","Mar''ina Horka","53.50900","28.14700"
"625625","Maladzyechna","Maladzyechna","54.31670","26.85400"
"625665","Mahilyow","Mahilyow","53.91680","30.34490"
"625743","Lyepyel'","Lyepyel'","54.88140","28.69900"
"625818","Luninyets","Luninyets","52.24720","26.80470"
"626081","Lida","Lida","53.88333","25.29972"
"626450","Krychaw","Krychaw","53.71250","31.71700"
"627083","Kalodzishchy","Kalodzishchy","53.94400","27.78230"
"627145","Kobryn","Kobryn","52.21380","24.35640"
"627751","Kalinkavichy","Kalinkavichy","52.13230","29.32570"
"627800","Ivatsevichy","Ivatsevichy","52.70900","25.34010"
"627904","Hrodna","Hrodna","53.68840","23.82580"
"627905","Horki","Horki","54.28620","30.98630"
"627907","Gomel","Gomel","52.43450","30.97540"
"627908","Hlybokaye","Hlybokaye","55.13840","27.69050"
"628634","Dzyarzhynsk","Dzyarzhynsk","53.68320","27.13800"
"629018","Dobrush","Dobrush","52.40890","31.32370"
"629447","Bykhaw","Bykhaw","53.52100","30.24540"
"629454","Byaroza","Byaroza","52.53140","24.97860"
"629634","Brest","Brest","52.09755","23.68775"
"630376","Horad Barysaw","Horad Barysaw","54.22790","28.50500"
"630429","Baranovichi","Baranovichi","53.13270","26.01390"
"630468","Babruysk","Babruysk","53.13840","29.22140"
"630752","Yloejaervi","Yloejaervi","61.55632","23.59606"
"631707","Vihti","Vihti","60.41699","24.31965"
"632370","Varkaus","Varkaus","62.31533","27.87300"
"632453","Vantaa","Vantaa","60.29414","25.04099"
"632672","Valkeakoski","Valkeakoski","61.26421","24.03122"
"632978","Vaasa","Vaasa","63.09600","21.61577"
"633221","Uusikaupunki","Uusikaupunki","60.80043","21.40841"
"633591","Tuusula","Tuusula","60.40368","25.02638"
"633679","Turku","Turku","60.45148","22.26869"
"634093","Tornio","Tornio","65.84811","24.14662"
"634963","Tampere","Tampere","61.49911","23.78712"
"636947","Siilinjaervi","Siilinjaervi","63.08333","27.66667"
"637067","Sibbo","Sibbo","60.37752","25.26906"
"637219","Seinaejoki","Seinaejoki","62.79446","22.82822"
"637292","Savonlinna","Savonlinna","61.86990","28.87999"
"637948","Salo","Salo","60.38333","23.13333"
"638936","Rovaniemi","Rovaniemi","66.50000","25.71667"
"639406","Riihimaeki","Riihimaeki","60.73769","24.77726"
"639734","Rauma","Rauma","61.12724","21.51127"
"640124","Raisio","Raisio","60.48592","22.16895"
"640276","Raahe","Raahe","64.68333","24.48333"
"640999","Pori","Pori","61.48333","21.78333"
"641489","Pirkkala","Pirkkala","61.46125","23.63228"
"643492","Oulu","Oulu","65.01236","25.46816"
"644171","Nurmijaervi","Nurmijaervi","60.46407","24.80730"
"644450","Nokia","Nokia","61.46667","23.50000"
"646005","Mikkeli","Mikkeli","61.68857","27.27227"
"646723","Maentsaelae","Maentsaelae","60.63333","25.31667"
"647571","Lovisa","Lovisa","60.45659","26.22505"
"647751","Lohja","Lohja","60.24859","24.06534"
"648056","Lieto","Lieto","60.51032","22.46176"
"648366","Lempaeaelae","Lempaeaelae","61.31667","23.75000"
"648738","Laukaa","Laukaa","62.41407","25.95194"
"648900","Lappeenranta","Lappeenranta","61.05871","28.18871"
"649360","Lahti","Lahti","60.98267","25.66151"
"649630","Kirkkonummi","Kirkkonummi","60.12381","24.43853"
"649924","Kuusamo","Kuusamo","65.96667","29.18333"
"650224","Kuopio","Kuopio","62.89238","27.67703"
"650859","Kouvola","Kouvola","60.86667","26.70000"
"650946","Kotka","Kotka","60.46640","26.94582"
"651299","Korsholm","Korsholm","63.11418","21.68216"
"651943","Kokkola","Kokkola","63.83847","23.13066"
"653185","Kerava","Kerava","60.40338","25.10500"
"653281","Kemi","Kemi","65.73641","24.56371"
"654137","Karhula","Karhula","60.52156","26.93125"
"654440","Kangasala","Kangasala","61.46383","24.07602"
"654899","Kajaani","Kajaani","64.22728","27.72846"
"655130","Kaarina","Kaarina","60.40724","22.36904"
"655194","Jyvaeskylae","Jyvaeskylae","62.24147","25.72088"
"655808","Joensuu","Joensuu","62.60118","29.76316"
"655958","Jaervenpaeae","Jaervenpaeae","60.47369","25.08992"
"656073","Janakkala","Janakkala","60.90000","24.60000"
"656083","Jaemsae","Jaemsae","61.86420","25.19002"
"656130","Jakobstad","Jakobstad","63.67486","22.70256"
"656688","Imatra","Imatra","61.17185","28.75242"
"656820","Iisalmi","Iisalmi","63.55915","27.19067"
"656913","Hyvinge","Hyvinge","60.63333","24.86667"
"657530","Hollola","Hollola","61.05000","25.43333"
"658225","Helsinki","Helsinki","60.16952","24.93545"
"658288","Heinola","Heinola","61.20564","26.03811"
"658629","Haukipudas","Haukipudas","65.17654","25.35233"
"659169","Hamina","Hamina","60.56974","27.19794"
"659180","Haemeenlinna","Haemeenlinna","60.99596","24.46434"
"659935","Forssa","Forssa","60.81462","23.62146"
"660158","Espoo","Espoo","60.20520","24.65220"
"660561","Porvoo","Porvoo","60.39233","25.66507"
"661164","Anjala","Anjala","60.68333","26.83333"
"662187","Zimnicea","Zimnicea","43.66667","25.36667"
"662284","Zarnesti","Zarnesti","45.56093","25.31787"
"662334","Zalau","Zalau","47.20000","23.05000"
"662432","Vulcan","Vulcan","45.38333","23.26667"
"662476","Voluntari","Voluntari","44.49002","26.17338"
"662699","Viseu de Sus","Viseu de Sus","47.71667","24.43333"
"663100","Vatra Dornei","Vatra Dornei","47.35000","25.36667"
"663118","Vaslui","Vaslui","46.63333","27.73333"
"664074","Urziceni","Urziceni","44.71667","26.63333"
"664437","Turnu Magurele","Turnu Magurele","43.75000","24.86667"
"664460","Turda","Turda","46.56667","23.78333"
"664518","Tulcea","Tulcea","45.16667","28.80000"
"664963","Tarnaveni","Tarnaveni","46.33191","24.29662"
"665000","Targu Secuiesc","Targu Secuiesc","46.00000","26.13333"
"665003","Targu Neamt","Targu Neamt","47.20000","26.36667"
"665004","Targu-Mures","Targu-Mures","46.54245","24.55747"
"665010","Targu Jiu","Targu Jiu","45.05000","23.28333"
"665024","Targoviste","Targoviste","44.92543","25.45670"
"665087","Timisoara","Timisoara","45.75372","21.22571"
"665355","Tecuci","Tecuci","45.84973","27.43441"
"665850","Suceava","Suceava","47.63333","26.25000"
"666767","Slatina","Slatina","44.43333","24.36667"
"667101","Simleu Silvaniei","Simleu Silvaniei","47.23333","22.80000"
"667227","Sighetu Marmatiei","Sighetu Marmatiei","47.93195","23.88603"
"667268","Sibiu","Sibiu","45.80000","24.15000"
"667303","Sfantu-Gheorghe","Sfantu-Gheorghe","45.86667","25.78333"
"667526","Sebes","Sebes","45.95646","23.57100"
"667873","Satu Mare","Satu Mare","47.79926","22.86255"
"668129","Salonta","Salonta","46.80000","21.65000"
"668314","Sacele","Sacele","45.61674","25.71101"
"668605","Rosiorii de Vede","Rosiorii de Vede","44.11667","24.98333"
"668732","Roman","Roman","46.92119","26.92646"
"668828","Rasnov","Rasnov","45.58333","25.45000"
"668872","Ramnicu Valcea","Ramnicu Valcea","45.10000","24.36667"
"668873","Ramnicu Sarat","Ramnicu Sarat","45.38333","27.05000"
"668954","Resita","Resita","45.30083","21.88917"
"668995","Reghin-Sat","Reghin-Sat","46.78333","24.71667"
"669289","Radauti","Radauti","47.85000","25.91667"
"669870","Popesti-Leordeni","Popesti-Leordeni","44.38333","26.16667"
"670474","Ploiesti","Ploiesti","44.95000","26.01667"
"670609","Pitesti","Pitesti","44.85000","24.86667"
"670889","Piatra Neamt","Piatra Neamt","46.91667","26.33333"
"670938","Petrosani","Petrosani","45.41667","23.36667"
"670969","Petrila","Petrila","45.45000","23.41667"
"671382","Pantelimon","Pantelimon","44.45000","26.20000"
"671757","Orastie","Orastie","45.83333","23.20000"
"671768","Oradea","Oradea","47.04580","21.91833"
"671832","Oltenita","Oltenita","44.08333","26.63333"
"671964","Odorheiu Secuiesc","Odorheiu Secuiesc","46.30000","25.30000"
"672024","Ocna Mures","Ocna Mures","46.38333","23.85000"
"672486","Navodari","Navodari","44.31667","28.60000"
"672757","Motru","Motru","44.80333","22.97194"
"672862","Moreni","Moreni","44.98301","25.64415"
"672926","Moinesti","Moinesti","46.47523","26.48907"
"673033","Mizil","Mizil","45.01667","26.45000"
"673441","Miercurea-Ciuc","Miercurea-Ciuc","46.35000","25.80000"
"673634","Medias","Medias","46.16667","24.35000"
"673636","Medgidia","Medgidia","44.25000","28.28333"
"673921","Mangalia","Mangalia","43.80000","28.58333"
"674295","Lupeni","Lupeni","45.36029","23.23832"
"674531","Lugoj","Lugoj","45.68861","21.90306"
"674541","Ludus","Ludus","46.48333","24.10000"
"675810","Iasi","Iasi","47.16667","27.60000"
"675892","Husi","Husi","46.67361","28.05944"
"675918","Hunedoara","Hunedoara","45.75000","22.90000"
"676527","Gura Humorului","Gura Humorului","47.55000","25.90000"
"677106","Giurgiu","Giurgiu","43.88333","25.96667"
"677429","Gherla","Gherla","47.03333","23.91667"
"677458","Gheorgheni","Gheorgheni","46.72292","25.60055"
"677697","Galati","Galati","45.45000","28.05000"
"677742","Gaesti","Gaesti","44.71667","25.31667"
"678015","Focsani","Focsani","45.70000","27.18333"
"678261","Filiasi","Filiasi","44.55000","23.51667"
"678301","Fetesti-Gara","Fetesti-Gara","44.41960","27.82536"
"678306","Fetesti","Fetesti","44.38333","27.83333"
"678459","Falticeni","Falticeni","47.45000","26.30000"
"678499","Fagaras","Fagaras","45.85000","24.96667"
"678817","Drobeta-Turnu Severin","Drobeta-Turnu Severin","44.63194","22.65611"
"678978","Dragasani","Dragasani","44.65000","24.26667"
"679065","Dorohoi","Dorohoi","47.95000","26.40000"
"679452","Deva","Deva","45.88333","22.90000"
"679550","Dej","Dej","47.15000","23.86667"
"679907","Curtea de Arges","Curtea de Arges","45.13422","24.67409"
"679995","Cugir","Cugir","45.83651","23.36998"
"680332","Craiova","Craiova","44.31667","23.80000"
"680897","Corabia","Corabia","43.78333","24.50000"
"680963","Constanta","Constanta","44.18073","28.63432"
"681017","Comanesti","Comanesti","46.42135","26.43645"
"681179","Codlea","Codlea","45.70000","25.45000"
"681290","Cluj-Napoca","Cluj-Napoca","46.76667","23.60000"
"681502","Cisnadie","Cisnadie","45.71667","24.15000"
"681845","Campulung Moldovenesc","Campulung Moldovenesc","47.53333","25.56667"
"681862","Campina","Campina","45.12619","25.73496"
"681865","Campia Turzii","Campia Turzii","46.55000","23.88333"
"682321","Cernavoda","Cernavoda","44.33957","28.03273"
"682685","Carei","Carei","47.68333","22.46667"
"682729","Caransebes","Caransebes","45.41667","22.21667"
"682747","Caracal","Caracal","44.11667","24.35000"
"683034","Calafat","Calafat","43.99111","22.93278"
"683123","Buzau","Buzau","45.15000","26.83333"
"683365","Buhusi","Buhusi","46.71667","26.70000"
"683394","Buftea","Buftea","44.56139","25.94889"
"683506","Bucharest","Bucharest","44.43225","26.10626"
"683760","Breaza","Breaza","45.18333","25.66667"
"683844","Brasov","Brasov","45.64861","25.60613"
"683902","Braila","Braila","45.26667","27.98333"
"683974","Brad","Brad","46.13333","22.78333"
"684039","Botosani","Botosani","47.75000","26.66667"
"684156","Borsa","Borsa","47.65527","24.66328"
"684490","Bocsa","Bocsa","45.37333","21.70917"
"684612","Blaj","Blaj","46.17508","23.91578"
"684657","Bistrita","Bistrita","47.13316","24.50011"
"684802","Barlad","Barlad","46.23175","27.66907"
"685586","Bals","Bals","44.35000","24.10000"
"685785","Bailesti","Bailesti","44.01667","23.35000"
"685811","Baicoi","Baicoi","45.03333","25.85000"
"685823","Baia Sprie","Baia Sprie","47.66189","23.69215"
"685826","Baia Mare","Baia Mare","47.65729","23.56808"
"685948","Bacau","Bacau","46.56718","26.91384"
"686254","Arad","Arad","46.18333","21.31667"
"686502","Alexandria","Alexandria","43.98333","25.33333"
"686578","Alba Iulia","Alba Iulia","46.06667","23.58333"
"686590","Aiud","Aiud","46.31006","23.72128"
"686669","Adjud","Adjud","46.10000","27.16667"
"686729","Vasylivka","Vasylivka","47.43694","35.27417"
"686803","Zvenyhorodka","Zvenyhorodka","49.07866","30.96755"
"686818","Zuhres","Zuhres","48.01140","38.26444"
"686875","Zolotonosha","Zolotonosha","49.66832","32.04047"
"686896","Zolochiv","Zolochiv","49.80597","24.89436"
"686919","Znomenka","Znomenka","48.71278","32.66472"
"686928","Zmiyiv","Zmiyiv","49.67453","36.34775"
"686967","Zhytomyr","Zhytomyr","50.26487","28.67669"
"687116","Zhmerynka","Zhmerynka","49.03705","28.11201"
"687196","Zhovti Vody","Zhovti Vody","48.34493","33.50374"
"687245","Zhashkiv","Zhashkiv","49.24545","30.11020"
"687432","Zdolbuniv","Zdolbuniv","50.52060","26.24251"
"687700","Zaporizhia","Zaporizhia","47.82289","35.19031"
"687997","Yuzhne","Yuzhne","46.62211","31.10131"
"688105","Yevpatoriya","Yevpatoriya","45.20091","33.36655"
"688148","Yenakiyeve","Yenakiyeve","48.23331","38.21137"
"688373","Yasynuvata","Yasynuvata","48.12980","37.85940"
"688533","Yalta","Yalta","44.50218","34.16624"
"688587","Yahotyn","Yahotyn","50.27975","31.76246"
"688723","Vyshhorod","Vyshhorod","50.58476","30.48980"
"688746","Vynohradiv","Vynohradiv","48.14135","23.02666"
"688860","Voznesensk","Voznesensk","47.56494","31.33078"
"689198","Volnovakha","Volnovakha","47.60103","37.49674"
"689304","Vovchans'k","Vovchans'k","50.29078","36.94108"
"689378","Volodymyr-Volyns'kyy","Volodymyr-Volyns'kyy","50.85253","24.32364"
"689487","Vyshneve","Vyshneve","50.38913","30.37050"
"689558","Vinnytsya","Vinnytsya","49.23278","28.48097"
"690312","Vatutine","Vatutine","49.01502","31.06211"
"690412","Vasylkiv","Vasylkiv","50.18693","30.31346"
"690548","Uzhhorod","Uzhhorod","48.61667","22.30000"
"690688","Uman'","Uman'","48.74838","30.22184"
"691016","Tul'chyn","Tul'chyn","48.67448","28.84641"
"691037","Tsyurupyns'k","Tsyurupyns'k","46.61842","32.71890"
"691179","Truskavets'","Truskavets'","49.27837","23.50618"
"691374","Torez","Torez","48.03876","38.59685"
"691469","Tokmak","Tokmak","47.25522","35.71238"
"691650","Ternopil'","Ternopil'","49.55589","25.60556"
"691936","Tal'ne","Tal'ne","48.88877","30.69482"
"691999","Syevyerodonets'k","Syevyerodonets'k","48.94832","38.49166"
"692087","Svitlovods'k","Svitlovods'k","49.04894","33.24106"
"692105","Sverdlovs'k","Sverdlovs'k","48.08964","39.65243"
"692118","Svatove","Svatove","49.41029","38.15035"
"692129","Svalyava","Svalyava","48.54853","22.99578"
"692194","Sumy","Sumy","50.92160","34.80029"
"692315","Sudak","Sudak","44.84924","34.97471"
"692372","Stryi","Stryi","49.26223","23.85609"
"692632","Stebnyk","Stebnyk","49.29416","23.56357"
"692818","Starokostyantyniv","Starokostyantyniv","49.75764","27.20342"
"692832","Starobil's'k","Starobil's'k","49.27832","38.91069"
"692975","Stakhanov","Stakhanov","48.56818","38.64352"
"693301","Sokal'","Sokal'","50.47438","24.28288"
"693381","Snizhne","Snizhne","48.02612","38.77225"
"693457","Smila","Smila","49.22242","31.88714"
"693468","Sloviansk","Sloviansk","48.86667","37.61667"
"693581","Slavuta","Slavuta","50.30155","26.86506"
"693615","Skvyra","Skvyra","49.73177","29.66569"
"693709","Skadovs'k","Skadovs'k","46.11610","32.91124"
"693796","Synel'nykove","Synel'nykove","48.32044","35.51792"
"693805","Simferopol","Simferopol","44.95719","34.11079"
"693920","Shpola","Shpola","49.00687","31.39471"
"693942","Shostka","Shostka","51.86296","33.46980"
"694216","Shepetivka","Shepetivka","50.18545","27.06365"
"694382","Shakhtars'k","Shakhtars'k","48.05657","38.43826"
"694423","Sevastopol","Sevastopol","44.58883","33.52240"
"694677","Selydove","Selydove","48.14708","37.30032"
"694792","Sarny","Sarny","51.33795","26.60191"
"694864","Sambir","Sambir","49.51830","23.19752"
"694910","Saki","Saki","45.13424","33.59996"
"695019","Ryl'sk","Ryl'sk","51.56550","34.68220"
"695274","Rubizhne","Rubizhne","49.01229","38.37967"
"695344","Rozdil'na","Rozdil'na","46.84334","30.07919"
"695379","Roven'ky","Roven'ky","48.08331","39.37764"
"695464","Romny","Romny","50.75104","33.47471"
"695594","Rivne","Rivne","50.62308","26.22743"
"695670","Reni","Reni","45.45727","28.29317"
"695912","Radomyshl'","Radomyshl'","50.49613","29.22911"
"695965","Piatykhatky","Piatykhatky","48.41333","33.71056"
"696008","Putyvl'","Putyvl'","51.33745","33.87066"
"696108","Pryluky","Pryluky","50.59323","32.38761"
"696566","Popasna","Popasna","48.63328","38.37804"
"696643","Poltava","Poltava","49.59373","34.54073"
"696660","Polonne","Polonne","50.12424","27.51087"
"696677","Polohy","Polohy","47.48444","36.25361"
"696943","Pidhorodne","Pidhorodne","48.57528","35.10680"
"697183","Pyryatyn","Pyryatyn","50.24242","32.50621"
"697592","Pervomays'k","Pervomays'k","48.62988","38.54806"
"697593","Pervomays'k","Pervomays'k","48.04433","30.85073"
"697637","Pereyaslav-Khmel'nyts'kyy","Pereyaslav-Khmel'nyts'kyy","50.06739","31.44969"
"697650","Pereval's'k","Pereval's'k","48.43779","38.84384"
"697889","Pavlohrad","Pavlohrad","48.53426","35.87098"
"698131","Ovruch","Ovruch","51.32460","28.80351"
"698428","Orikhiv","Orikhiv","47.56731","35.78575"
"698625","Oleksandriya","Oleksandriya","48.66961","33.11593"
"698740","Odessa","Odessa","46.47747","30.73262"
"698770","Ochakiv","Ochakiv","46.61283","31.54982"
"698782","Obukhiv","Obukhiv","50.10689","30.61848"
"698953","Novyy Buh","Novyy Buh","47.69308","32.52160"
"699035","Novovolyns'k","Novovolyns'k","50.72576","24.16265"
"699078","Novoukrayinka","Novoukrayinka","48.32635","31.52852"
"699445","Novomoskovs'k","Novomoskovs'k","48.63799","35.24548"
"699553","Novohrad-Volyns'kyy","Novohrad-Volyns'kyy","50.59412","27.61650"
"699839","Nova Kakhovka","Nova Kakhovka","46.75451","33.34864"
"699917","Nosivka","Nosivka","50.93152","31.58282"
"699942","Nizhyn","Nizhyn","51.04801","31.88688"
"700051","Nikopol'","Nikopol'","47.57119","34.39637"
"700261","Netishyn","Netishyn","50.34004","26.64171"
"700507","Nadvirna","Nadvirna","48.63480","24.56936"
"700569","Mykolayiv","Mykolayiv","46.96591","31.99740"
"700646","Mukacheve","Mukacheve","48.43919","22.71779"
"700829","Molodohvardiys'k","Molodohvardiys'k","48.34511","39.65244"
"700918","Mohyliv-Podil's'kyy","Mohyliv-Podil's'kyy","48.44598","27.79820"
"701075","Myrhorod","Myrhorod","49.96854","33.60886"
"701347","Merefa","Merefa","49.82302","36.05069"
"701404","Melitopol'","Melitopol'","46.84891","35.36533"
"701822","Mariupol","Mariupol","47.09514","37.54131"
"701855","Marhanets'","Marhanets'","47.63543","34.62769"
"702116","Malyn","Malyn","50.77233","29.23833"
"702320","Makiyivka","Makiyivka","48.04782","37.92576"
"702417","Lyubotyn","Lyubotyn","49.94691","35.92907"
"702550","Lviv","Lviv","49.83826","24.02324"
"702563","Lutuhyne","Lutuhyne","48.40507","39.22675"
"702569","Luts'k","Luts'k","50.75932","25.34244"
"702658","Luhansk","Luhansk","48.56705","39.31706"
"702723","Lubny","Lubny","50.01625","32.99694"
"702760","Lozova","Lozova","48.88937","36.31755"
"702972","Lysychans'k","Lysychans'k","48.90485","38.44207"
"703428","Ladyzhyn","Ladyzhyn","48.68496","29.23679"
"703448","Kiev","Kiev","50.45466","30.52380"
"703464","Kuznetsovs'k","Kuznetsovs'k","51.68333","25.86667"
"703646","Kurakhovo","Kurakhovo","47.98522","37.28210"
"703656","Kupjansk","Kupjansk","49.71055","37.61517"
"703845","Kryvyi Rih","Kryvyi Rih","47.90966","33.38044"
"704000","Krolevets'","Krolevets'","51.54775","33.38475"
"704138","Kreminna","Kreminna","49.04950","38.21792"
"704143","Kremenets'","Kremenets'","50.09693","25.72459"
"704147","Kremenchuk","Kremenchuk","49.06802","33.42041"
"704202","Krasnyy Luch","Krasnyy Luch","48.13954","38.93715"
"704204","Krasnyy Lyman","Krasnyy Lyman","48.98837","37.80225"
"704362","Krasnoperekops'k","Krasnoperekops'k","45.95716","33.79650"
"704388","Krasnohrad","Krasnohrad","49.38009","35.44186"
"704403","Krasnodon","Krasnodon","48.29235","39.73921"
"704422","Krasnoarmiys'k","Krasnoarmiys'k","48.28198","37.17585"
"704492","Krasyliv","Krasyliv","49.65186","26.97253"
"704508","Kramators'k","Kramators'k","48.72305","37.55629"
"704608","Kivsharivka","Kivsharivka","49.63096","37.68821"
"704617","Kovel'","Kovel'","51.21526","24.70867"
"704679","Kotovs'k","Kotovs'k","47.75305","29.53205"
"704737","Kostopil'","Kostopil'","50.87841","26.45192"
"704858","Korsun'-Shevchenkivs'kyy","Korsun'-Shevchenkivs'kyy","49.41894","31.25865"
"704885","Korostyshiv","Korostyshiv","50.31723","29.05630"
"704901","Korosten'","Korosten'","50.95937","28.63855"
"705104","Kostyantynivka","Kostyantynivka","48.52770","37.70690"
"705135","Konotop","Konotop","51.24032","33.20263"
"705183","Komsomol's'ke","Komsomol's'ke","49.59701","36.52618"
"705392","Kolomyya","Kolomyya","48.53115","25.03649"
"705730","Kivertsi","Kivertsi","50.83425","25.45821"
"705809","Kirovs'k","Kirovs'k","48.63751","38.64280"
"705812","Kropyvnytskyi","Kropyvnytskyi","48.51320","32.25970"
"705883","Kiliya","Kiliya","45.45518","29.26367"
"706165","Khust","Khust","48.17930","23.29909"
"706369","Khmel'nyts'kyy","Khmel'nyts'kyy","49.42161","26.99653"
"706380","Khmil'nyk","Khmil'nyk","49.55979","27.95754"
"706448","Kherson","Kherson","46.65581","32.61780"
"706466","Khartsyz'k","Khartsyz'k","48.04243","38.14728"
"706483","Kharkiv","Kharkiv","49.98081","36.25272"
"706524","Kerch","Kerch","45.35310","36.47429"
"706571","Kozyatyn","Kozyatyn","49.71431","28.83385"
"706749","Karlivka","Karlivka","49.45723","35.12975"
"706900","Kaniv","Kaniv","49.75182","31.46004"
"706950","Kamieniec Podolski","Kamieniec Podolski","48.68450","26.58559"
"707099","Kalush","Kalush","49.01187","24.37308"
"707155","Kalynivka","Kalynivka","49.45389","28.52608"
"707244","Kakhovka","Kakhovka","46.81371","33.48698"
"707292","Izyum","Izyum","49.20875","37.24849"
"707296","Izyaslav","Izyaslav","50.11947","26.82125"
"707308","Izmayil","Izmayil","45.34929","28.84079"
